Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-25T00:00:00.000Z,"This replaced my old Kindle Fire. I have not yet explored all of the features but, so far, it is performing very well. Tablet is a good size and weight, and easy to use.","Easy to use, with good, clear screen display.",Saratogagal
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-27T00:00:00.000Z,"ilovemy kindle 8"" . However it has crash a couple of times and am not sure why. also the 8"" case is not made for this kindle because the clamps used to hold it are right on the buttons to turn on and volume. so if you have a better case for it please let me know.",love it,msnutnhoni
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-09T00:00:00.000Z,"Bought for my mom, shes in love with it. Use for netflix myself love the 8' great size and cpu speed.",Good family tablet,Mboo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"I was surprised on how easy it was to use. I bought it for my mother and she totally loves it, and I do too!",Great tablet,Kary
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-18T00:00:00.000Z,"Could not have asked for a better tablet for the money. I wasn't looking for anything extreme. Just wanted it to look nice and do it's job for games and browsing. Well it does that and more. Gave it to our son for Christmas and now I want one myself. We are going to buy another for my mother in law. Lightweight, simple layout. Snappy. Can't go wrong.",Excellent Tablet for the money,Anonymous
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,I use it at home instead of a computer. I gave it four stars instead of five because it seems to lose wifi frequently. However this could be due to house wifi issues. The tablet is fast and easy to use. Love the ease of downloading books.,good tablet,txchauffeurmom
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-28T00:00:00.000Z,"I had to return my device due to WIFI signal dropping, maybe I just had a bad unit.",Good device,Jeremen344
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,"This screen on the hd8 is a huge improvement over the past kindle or fire devices. The operating system is sometimes glitchy, but overall a nice system for the money.",Great hd screen,julio
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,"Easy to use, responds quickly, great screen brightness.",Love It!,GoodHopeGal
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,Good tablet but not as smooth as high end tablets. It's limited to Amazon so don't expect to do as much as an Android or iPad. I like mine and will continue to use it. I recommend using one if you can before buying.,Good tablet for what it's designed to do,Geena
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-20T00:00:00.000Z,We got a great deal on Fire HD 8. My kids love playing on it.,Fire hd,Shak
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,She likes to read books and this is a fast and cheap way for her to do so,Kids gift for Xmas,Lumpy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,Functionality and ease of use are outstanding right out of the the box. Super clear screen and weight is minimum and is a joy to use.,Excellent device,Mags
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-12T00:00:00.000Z,Great Fire tablet! Speedy service and experience! Bravo!,Excellent!!!,natgeo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-19T00:00:00.000Z,I just like reading amd playing games on it..Better then those bulky computers,Works great,Scooby2
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,My 8 year old loves this so much to do on it. She enjoys reading on it play games .,Great price,Sheri
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-03T00:00:00.000Z,This tablet is not only a great price but exactly what I needed for quick Internet access and to download books !,I love my new tablet !,Krmjjb
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,Wife loves this thing. She reads nonstop on it. She can't put it down,Got for my wife,Rat1m
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"This was a perfect gift for my friend. Obsessed with reading and has been perfect for starting a greater library of books... Very easy to use and extremely affordable. Very happy with this purchase, and will buy more for family and friends!",Really decent tablet,isaacruiz84
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-14T00:00:00.000Z,amazon tablet is great. no google bloatware. everything is amazon. one thing i didnt like was. ads on the lock screen and no way to turn off.,great fire,ant12
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"Got this on sale for 69, decent display but you can tell it is not on par with other tablets. It is great if you have prime and use their services. Great speakes, makes a huge difference in Audio quality. Battert life is good, no complaints. I gave it 4 stars due to the play store access. There is a way around it, I do have it on here now but it took some work.",Decent Tablet,shaneb2017
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,"Nice tablet for the price. Being amazon prime member, I am using many amazon services and devices, tablet is really handy for managing it all very easily apart from other basic functinality of tablets.",Value for money.,Prady
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-06T00:00:00.000Z,Have been pleased with my purchase of the Fire HD8 as it's video quality is great when viewing ESPN3/Netflix/YouTube Tutorials.The ability to easily load and read my saved textbooks within the Amazon Kindle App is fantastic for a fraction of the price for an IPAD. : ),Great intro tablet,EDrive
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,Wanted one that played bejeweled blitz. This one does not.,Great for reading.,buddah1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-16T00:00:00.000Z,"The specs are good, feels solid, can't stand the OS. Too many ads you can't get rid of, not as customizable as I'd like. If that doesn't bother you, it's a good tablet for the price. Don't expect to run games on it, not powerful enough for that.",Okay Tablet,PLeyava
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-11T00:00:00.000Z,"Purchased this a couple of weeks ago, no complaints so far. Web pages load pretty quickly on the Silk browser, and the battery life is excellent. After installing Google Play Store (it's really easy!) even more apps are available. Can't beat this for under a hundred dollars!!!",Great bargain tablet.,Darjon
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,This was a great purchase! Love the fact I can download TV or movies and watch off-line. Easy set up.,Great tablet!,MTgirl406
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-20T00:00:00.000Z,"The Kindle Fire is a wonderful, small device to use for a multitude of tasks. We use it mostly as an ereader and has been so simple to use. So happy we chose this one. It is lightweight and convenient to take with you.",Great device,Nancy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,Very easy to use tablet. Lots of apps and game available.,Easy to use,Ebald
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",Great android tablet,Johnb09
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,For the most part I like the tablet. Got it for my mother. The con is you have to use Amazon for apps.,Good value for the price,BajanPrincess
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,Got this for my 10 year old son. Great for reading books and playing games. Can't beat the price.,Great price,Kojack
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,"Most of the time I use the tablet for the Web, reading and email, but when I want to work on a Word doc, pdf, budget and a lot more, I can do it well on the tablet without pulling out my laptop. The screen isn't as sharp as the S2 models but is nice enough and it does not lack anything else.",Good value and Samsung quality!,SkierBill
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-15T00:00:00.000Z,Very good value tablet. Does everything pretty well. Brightness isn't great. Battery takes a while to charge but lasts forever. Decent buy. Would recommend.,Surprisingly good,bpapa24
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-25T00:00:00.000Z,"My 6 yr old daughter got this tablet from Santa for Christmas. So far she loves it, a little too much perhaps.. I only use it to manage her account/permissions and so far haven't had any issues with it.. Software and HW not quite as refined as apple iPad products, but what can you expect at the lower price point.",Good tablet for the money,photodog
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,Great tablet for beginners! Very light and screen is wide. Enjoy using for travels.,Love it!,Bernie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,The amazon fire tablet 2016 is quite good. It provides sufficient content & ability to do all of the basics one requires in a tablet. The 8 inch screen is bright and provides various settings. The tablet's light weight makes it very portable.,Excellent tablet for the low price,LPark
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-16T00:00:00.000Z,We got these as an upgrade for the kids' Kindle Fires. Work great and have had no issues.,good tablet,tsh2
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,Bought this for my great granddaughter for a gift. She loves it and it is easy for her to use,Great guft,kjella
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-16T00:00:00.000Z,Nice product for the price. It does what we need it to do. Easy to use and handy to have with you instead of a heavy laptop.,Nice product,Notsotechie
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,I love my kindle.It is user friendly and there's so much more than I thought.,Kindle,Poppy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"No complaints. I just wish it played .avi, but that is not really a huge problem",Awesome,Mike
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-27T00:00:00.000Z,It does everything I need a table to do. And it is really fast..,"Best ever , I went back and bought one more..",Kenneth
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-05T00:00:00.000Z,"This is our 2nd one, my wife was using my most of the time, so I got her one.",Great Reader,George
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,"Learning all the aps that are on the Kindle, the games and all the free books.",Good for the mind,polaris
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,Got two for my mom's and they love it. So many great features!!!,Great gift.,Michelle
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,This is a great Tablet at a really great price. The best part is if you happen to break it just buy a new one,Great price,Alex
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-18T00:00:00.000Z,Bought it for my husband and he loves it. This is perfect for what he wanted it for.,Great pad,rcuti
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,Tablet is a great tool to use the world wide web and check email.,Great for web surfing and email,00Gambler
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,"It has great picture quality, all the applications seem to load very fast.",Great kindle for any user,Flores1984
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,"Mom loves the tablet. Easy for her to use, she uses it for Facebook, reading, and some of her games.",Great tablet for reading,Lilshorty917
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,I bought this as a gift and the recipient loves the processing speed and the fact that it has 2 cameras on the device.,Outstanding speed,Turbo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,It may be cheap but this is a great tablet and works awesome.,Great tablet for the price,Slydawg
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-18T00:00:00.000Z,Better than nook also cheaper. If toy areally looking to use as a tablet not the best choice. Great for reading and basic searching.,Good,Khrysoar
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-24T00:00:00.000Z,"very pleased with my amazon tablet. starting with the price ,ease of use, and size.",happy with Amazon tablet,BGriff
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-21T00:00:00.000Z,This was a request from our 7 yr old granddaugter who had always asked her older sister if she could share hers due to we bought this same tablet/size a few yrs earlier. Loved the security/parental control options.Starfall a favorite educational app were told is a must have. Really enjoy Pics/Viber due to their in a different state. Also some games on a time limit. Size and resolution are perfect.,7 year old granddaughter loves it,Intheknow
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-12T00:00:00.000Z,"Perfect for basic stuff, games and media. Reading, too.",Great cheap tablet,happyuser
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 32 GB-Black",Amazon,Electronics,2017-03-16T00:00:00.000Z,I have had this for several weeks. It works great. I am very satisfied with it so far.,Great Device,peaches43
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 32 GB-Black",Amazon,Electronics,2017-01-06T00:00:00.000Z,Purchased this for a gift for my mother who is a amazon fanatic she loves it ! Made her christmas this year,Super fast tablet love it!,Twerkd
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 32 GB-Black",Amazon,Electronics,2017-05-17T00:00:00.000Z,My mom loves the kindle fire hd 8. She had the first kindle and it was time for an upgrade! Great buy for her birthday present!!,Great tablet,Vanessa
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 32 GB-Black",Amazon,Electronics,2017-01-24T00:00:00.000Z,"If you love Amazon, you'll love the Kindle HD8. It's a great size for reading all those books, streaming movies and tv shows, and has great sound for listening to your favorite music. For less than $100, you can't beat the versatility of this little device!",great Amazon device,Discovery1
